time,streamflow
1999-12-06,1.727
1999-12-07,1.727
1999-12-08,1.954
1999-12-09,1.671
1999-12-10,1.699
1999-12-11,1.784
1999-12-12,2.322
1999-12-13,2.095
1999-12-14,2.067
1999-12-15,2.209
1999-12-16,2.407
1999-12-17,2.237
1999-12-18,2.067
1999-12-19,2.01
1999-12-20,2.01
1999-12-21,2.039
1999-12-22,2.01
1999-12-23,2.322
1999-12-24,2.237
1999-12-25,2.095
1999-12-26,2.039
1999-12-27,1.869
1999-12-28,1.897
1999-12-29,1.841
1999-12-30,1.756
1999-12-31,1.727
2000-01-01,1.699
2000-01-02,1.699
2000-01-03,1.671
2000-01-04,2.152
2000-01-05,3.2
2000-01-06,2.888
2000-01-07,2.18
2000-01-08,1.982
2000-01-09,2.435
2000-01-10,15.829
2000-01-11,19.255
2000-01-12,8.155
2000-01-13,5.38
2000-01-14,5.352
2000-01-15,4.276
2000-01-16,3.766
2000-01-17,3.54
2000-01-18,3.596
2000-01-19,3.908
2000-01-20,4.049
2000-01-21,3.964
2000-01-22,3.681
2000-01-23,6.003
2000-01-24,8.155
2000-01-25,7.362
2000-01-26,5.437
2000-01-27,5.182
2000-01-28,4.163
2000-01-29,4.587
2000-01-30,6.485
2000-01-31,5.465
2000-02-01,5.069
2000-02-02,4.446
2000-02-03,4.021
2000-02-04,3.738
2000-02-05,3.483
2000-02-06,3.228
2000-02-07,2.973
2000-02-08,2.888
2000-02-09,2.775
2000-02-10,2.718
2000-02-11,2.633
2000-02-12,3.03
2000-02-13,4.163
2000-02-14,11.497
2000-02-15,11.468
2000-02-16,7.136
2000-02-17,5.607
2000-02-18,5.239
2000-02-19,4.984
2000-02-20,5.493
2000-02-21,5.069
2000-02-22,4.701
2000-02-23,4.304
2000-02-24,4.021
2000-02-25,3.794
2000-02-26,3.596
2000-02-27,6.456
2000-02-28,8.438
2000-02-29,6.456
2000-03-01,11.157
2000-03-02,5.182
2000-03-03,4.616
2000-03-04,6.739
2000-03-05,12.658
2000-03-06,7.9
2000-03-07,6.654
2000-03-08,5.607
2000-03-09,4.955
2000-03-10,4.559
2000-03-11,49.271
2000-03-12,58.899
2000-03-13,23.022
2000-03-14,14.158
2000-03-15,10.987
2000-03-16,9.543
2000-03-17,11.61
2000-03-18,10.959
2000-03-19,9.798
2000-03-20,50.121
2000-03-21,39.644
2000-03-22,17.981
2000-03-23,12.997
2000-03-24,10.619
2000-03-25,9.033
2000-03-26,8.552
2000-03-27,8.042
2000-03-28,9.118
2000-03-29,7.504
2000-03-30,6.739
2000-03-31,6.371
2000-04-01,5.89
2000-04-02,23.163
2000-04-03,96.843
2000-04-04,238.994
2000-04-05,176.98
2000-04-06,39.644
2000-04-07,20.898
2000-04-08,16.254
2000-04-09,14.017
2000-04-10,11.723
2000-04-11,10.477
2000-04-12,10.052
2000-04-13,10.449
2000-04-14,14.98
2000-04-15,12.828
2000-04-16,10.93
2000-04-17,9.571
2000-04-18,8.637
2000-04-19,7.985
2000-04-20,7.334
2000-04-21,7.447
2000-04-22,7.504
2000-04-23,6.683
2000-04-24,9.684
2000-04-25,25.513
2000-04-26,19.34
2000-04-27,14.357
2000-04-28,12.176
2000-04-29,10.279
2000-04-30,8.637
2000-05-01,7.589
2000-05-02,6.938
2000-05-03,6.456
2000-05-04,6.315
2000-05-05,6.003
2000-05-06,5.493
2000-05-07,5.125
2000-05-08,4.842
2000-05-09,4.587
2000-05-10,4.332
2000-05-11,4.191
2000-05-12,3.993
2000-05-13,3.794
2000-05-14,3.596
2000-05-15,3.37
2000-05-16,3.256
2000-05-17,3.171
2000-05-18,3.143
2000-05-19,3.058
2000-05-20,3.002
2000-05-21,3.766
2000-05-22,5.267
2000-05-23,4.474
2000-05-24,5.692
2000-05-25,4.049
2000-05-26,3.766
2000-05-27,3.568
2000-05-28,3.455
2000-05-29,3.653
2000-05-30,3.115
2000-05-31,2.775
2000-06-01,2.577
2000-06-02,2.407
2000-06-03,2.35
2000-06-04,2.549
2000-06-05,19.595
2000-06-06,43.325
2000-06-07,17.16
2000-06-08,9.854
2000-06-09,7.164
2000-06-10,5.805
2000-06-11,4.955
2000-06-12,4.361
2000-06-13,3.936
2000-06-14,3.625
2000-06-15,3.398
2000-06-16,3.398
2000-06-17,3.794
2000-06-18,4.814
2000-06-19,6.626
2000-06-20,4.417
2000-06-21,3.936
2000-06-22,7.759
2000-06-23,6.23
2000-06-24,4.078
2000-06-25,3.653
2000-06-26,3.285
2000-06-27,3.2
2000-06-28,5.409
2000-06-29,16.848
2000-06-30,11.553
2000-07-01,5.89
2000-07-02,4.191
2000-07-03,3.511
2000-07-04,3.143
2000-07-05,2.888
2000-07-06,2.917
2000-07-07,2.917
2000-07-08,2.52
2000-07-09,2.294
2000-07-10,2.152
2000-07-11,2.01
2000-07-12,1.926
2000-07-13,1.982
2000-07-14,1.954
2000-07-15,1.869
2000-07-16,1.784
2000-07-17,1.756
2000-07-18,1.727
2000-07-19,1.699
2000-07-20,1.671
2000-07-21,1.699
2000-07-22,1.671
2000-07-23,1.614
2000-07-24,1.642
2000-07-25,1.671
2000-07-26,1.727
2000-07-27,1.642
2000-07-28,1.614
2000-07-29,1.529
2000-07-30,1.472
2000-07-31,1.586
2000-08-01,1.642
2000-08-02,1.444
2000-08-03,1.416
2000-08-04,1.529
2000-08-05,1.784
2000-08-06,1.416
2000-08-07,1.303
2000-08-08,1.218
2000-08-09,1.133
2000-08-10,1.104
2000-08-11,1.076
2000-08-12,1.189
2000-08-13,1.048
2000-08-14,1.019
2000-08-15,0.991
2000-08-16,0.963
2000-08-17,0.934
2000-08-18,0.906
2000-08-19,0.878
2000-08-20,0.85
2000-08-21,0.821
2000-08-22,0.821
2000-08-23,0.821
2000-08-24,0.821
2000-08-25,0.906
2000-08-26,1.189
2000-08-27,1.189
2000-08-28,1.472
2000-08-29,1.671
2000-08-30,1.274
2000-08-31,1.048
2000-09-01,0.991
2000-09-02,0.991
2000-09-03,2.86
2000-09-04,2.718
2000-09-05,1.727
2000-09-06,1.614
2000-09-07,1.388
2000-09-08,1.218
2000-09-09,1.133
2000-09-10,1.104
2000-09-11,1.076
2000-09-12,0.991
2000-09-13,0.963
2000-09-14,0.934
2000-09-15,0.878
2000-09-16,0.821
2000-09-17,0.793
2000-09-18,0.793
2000-09-19,0.765
2000-09-20,0.765
2000-09-21,1.359
2000-09-22,3.625
2000-09-23,2.322
2000-09-24,2.152
2000-09-25,4.389
2000-09-26,4.701
2000-09-27,3.568
2000-09-28,2.095
2000-09-29,1.642
2000-09-30,1.416
2000-10-01,1.274
2000-10-02,1.218
2000-10-03,1.161
2000-10-04,1.104
2000-10-05,1.076
2000-10-06,1.019
2000-10-07,0.963
2000-10-08,0.934
2000-10-09,0.906
2000-10-10,0.934
2000-10-11,0.934
2000-10-12,0.934
2000-10-13,0.934
2000-10-14,0.934
2000-10-15,0.934
2000-10-16,0.934
2000-10-17,0.906
2000-10-18,0.906
2000-10-19,0.878
2000-10-20,0.878
2000-10-21,0.878
2000-10-22,0.906
2000-10-23,0.906
2000-10-24,0.906
2000-10-25,0.906
2000-10-26,0.906
2000-10-27,1.614
2000-10-28,1.359
2000-10-29,1.133
2000-10-30,0.991
2000-10-31,0.991
2000-11-01,0.963
2000-11-02,0.963
2000-11-03,0.963
2000-11-04,1.048
2000-11-05,1.076
2000-11-06,1.104
2000-11-07,1.218
2000-11-08,4.474
2000-11-09,40.776
2000-11-10,62.863
2000-11-11,10.789
2000-11-12,6.145
2000-11-13,4.361
2000-11-14,3.653
2000-11-15,3.483
2000-11-16,3.2
2000-11-17,5.069
2000-11-18,7.391
2000-11-19,5.947
2000-11-20,5.154
2000-11-21,4.389
2000-11-22,3.794
2000-11-23,3.455
2000-11-24,3.313
2000-11-25,5.267
2000-11-26,8.58
2000-11-27,7.334
2000-11-28,5.89
2000-11-29,4.955
2000-11-30,4.248
2000-12-01,3.766
2000-12-02,3.426
2000-12-03,3.851
2000-12-04,4.531
2000-12-05,3.993
2000-12-06,3.738
2000-12-07,3.483
2000-12-08,3.285
2000-12-09,3.115
2000-12-10,3.002
2000-12-11,2.888
2000-12-12,2.832
2000-12-13,2.69
2000-12-14,3.398
2000-12-15,4.616
2000-12-16,5.38
2000-12-17,23.191
2000-12-18,17.641
2000-12-19,12.006
2000-12-20,9.373
2000-12-21,7.447
2000-12-22,6.626
2000-12-23,5.465
2000-12-24,4.842
2000-12-25,5.21
2000-12-26,4.417
2000-12-27,4.304
2000-12-28,4.389
2000-12-29,4.446
2000-12-30,4.163
2000-12-31,3.879
2001-01-01,3.511
2001-01-02,3.426
2001-01-03,3.426
2001-01-04,2.718
2001-01-05,3.03
2001-01-06,3.483
2001-01-07,3.313
2001-01-08,4.757
2001-01-09,8.099
2001-01-10,6.286
2001-01-11,5.663
2001-01-12,6.201
2001-01-13,7.023
2001-01-14,6.4
2001-01-15,6.23
2001-01-16,5.947
2001-01-17,5.55
2001-01-18,13.904
2001-01-19,64.562
2001-01-20,113.55
2001-01-21,38.794
2001-01-22,17.67
2001-01-23,13.309
2001-01-24,11.129
2001-01-25,9.514
2001-01-26,8.353
2001-01-27,7.646
2001-01-28,7.023
2001-01-29,6.541
2001-01-30,15.603
2001-01-31,15.744
2001-02-01,11.667
2001-02-02,9.599
2001-02-03,8.467
2001-02-04,7.617
2001-02-05,7.079
2001-02-06,6.598
2001-02-07,6.173
2001-02-08,5.833
2001-02-09,5.55
2001-02-10,10.109
2001-02-11,11.072
2001-02-12,10.222
2001-02-13,10.675
2001-02-14,14.866
2001-02-15,16.594
2001-02-16,21.181
2001-02-17,85.8
2001-02-18,61.731
2001-02-19,22.484
2001-02-20,16.594
2001-02-21,13.762
2001-02-22,21.096
2001-02-23,18.321
2001-02-24,13.988
2001-02-25,29.449
2001-02-26,38.511
2001-02-27,21.946
2001-02-28,16.877
2001-03-01,13.96
2001-03-02,12.176
2001-03-03,11.497
2001-03-04,15.489
2001-03-05,17.273
2001-03-06,17.443
2001-03-07,14.357
2001-03-08,12.289
2001-03-09,11.015
2001-03-10,9.911
2001-03-11,9.09
2001-03-12,13.366
2001-03-13,31.432
2001-03-14,17.018
2001-03-15,43.042
2001-03-16,42.475
2001-03-17,22.88
2001-03-18,16.764
2001-03-19,13.875
2001-03-20,51.82
2001-03-21,110.436
2001-03-22,34.263
2001-03-23,22.823
2001-03-24,19.68
2001-03-25,17.358
2001-03-26,15.008
2001-03-27,13.196
2001-03-28,12.006
2001-03-29,12.658
2001-03-30,16.594
2001-03-31,12.912
2001-04-01,11.723
2001-04-02,10.59
2001-04-03,11.1
2001-04-04,13.507
2001-04-05,12.431
2001-04-06,11.582
2001-04-07,10.732
2001-04-08,9.939
2001-04-09,9.345
2001-04-10,8.863
2001-04-11,8.325
2001-04-12,7.929
2001-04-13,18.519
2001-04-14,19.822
2001-04-15,16.169
2001-04-16,18.746
2001-04-17,13.394
2001-04-18,11.525
2001-04-19,10.279
2001-04-20,9.656
2001-04-21,8.778
2001-04-22,8.099
2001-04-23,7.589
2001-04-24,7.221
2001-04-25,7.051
2001-04-26,6.626
2001-04-27,6.23
2001-04-28,5.975
2001-04-29,5.692
2001-04-30,5.437
2001-05-01,5.55
2001-05-02,5.635
2001-05-03,5.352
2001-05-04,4.899
2001-05-05,4.559
2001-05-06,4.389
2001-05-07,6.739
2001-05-08,6.739
2001-05-09,5.493
2001-05-10,7.079
2001-05-11,7.306
2001-05-12,6.116
2001-05-13,5.918
2001-05-14,5.295
2001-05-15,4.786
2001-05-16,4.474
2001-05-17,4.219
2001-05-18,3.936
2001-05-19,3.71
2001-05-20,3.851
2001-05-21,3.908
2001-05-22,3.71
2001-05-23,3.993
2001-05-24,3.879
2001-05-25,6.796
2001-05-26,10.562
2001-05-27,6.711
2001-05-28,7.136
2001-05-29,17.811
2001-05-30,16.65
2001-05-31,10.817
2001-06-01,9.203
2001-06-02,17.811
2001-06-03,14.3
2001-06-04,22.512
2001-06-05,15.829
2001-06-06,11.582
2001-06-07,10.845
2001-06-08,16.735
2001-06-09,25.287
2001-06-10,13.762
2001-06-11,10.052
2001-06-12,8.325
2001-06-13,7.249
2001-06-14,6.343
2001-06-15,6.031
2001-06-16,7.844
2001-06-17,5.975
2001-06-18,5.04
2001-06-19,4.361
2001-06-20,3.936
2001-06-21,3.681
2001-06-22,5.352
2001-06-23,10.562
2001-06-24,5.663
2001-06-25,4.163
2001-06-26,4.361
2001-06-27,6.711
2001-06-28,13.082
2001-06-29,10.59
2001-06-30,9.429
2001-07-01,10.392
2001-07-02,8.637
2001-07-03,6.116
2001-07-04,5.097
2001-07-05,13.535
2001-07-06,9.599
2001-07-07,6.258
2001-07-08,5.069
2001-07-09,4.446
2001-07-10,7.844
2001-07-11,6.286
2001-07-12,4.729
2001-07-13,3.936
2001-07-14,3.37
2001-07-15,2.973
2001-07-16,2.747
2001-07-17,2.605
2001-07-18,2.718
2001-07-19,2.52
2001-07-20,3.285
2001-07-21,5.55
2001-07-22,5.352
2001-07-23,5.069
2001-07-24,4.587
2001-07-25,11.61
2001-07-26,9.741
2001-07-27,6.258
2001-07-28,4.417
2001-07-29,4.672
2001-07-30,11.44
2001-07-31,8.184
2001-08-01,6.626
2001-08-02,6.909
2001-08-03,6.116
2001-08-04,5.409
2001-08-05,5.239
2001-08-06,6.966
2001-08-07,6.541
2001-08-08,4.927
2001-08-09,4.814
2001-08-10,4.361
2001-08-11,3.766
2001-08-12,4.814
2001-08-13,6.428
2001-08-14,7.391
2001-08-15,5.352
2001-08-16,4.078
2001-08-17,3.455
2001-08-18,3.087
2001-08-19,2.86
2001-08-20,5.55
2001-08-21,7.277
2001-08-22,3.993
2001-08-23,3.087
2001-08-24,2.718
2001-08-25,2.492
2001-08-26,2.35
2001-08-27,2.832
2001-08-28,5.409
2001-08-29,2.747
2001-08-30,2.407
2001-08-31,2.605
2001-09-01,8.863
2001-09-02,27.977
2001-09-03,17.556
2001-09-04,13.847
2001-09-05,9.968
2001-09-06,7.929
2001-09-07,6.485
2001-09-08,5.324
2001-09-09,4.502
2001-09-10,3.964
2001-09-11,3.596
2001-09-12,3.37
2001-09-13,3.115
2001-09-14,2.945
2001-09-15,2.69
2001-09-16,2.549
2001-09-17,2.464
2001-09-18,2.35
2001-09-19,2.605
2001-09-20,10.421
2001-09-21,5.947
2001-09-22,3.794
2001-09-23,3.115
2001-09-24,3.426
2001-09-25,11.072
2001-09-26,8.495
2001-09-27,5.89
2001-09-28,4.672
2001-09-29,3.879
2001-09-30,3.37
2001-10-01,3.058
2001-10-02,2.917
2001-10-03,2.718
2001-10-04,2.549
2001-10-05,2.435
2001-10-06,2.495
2001-10-07,2.469
2001-10-08,2.483
2001-10-09,2.311
2001-10-10,2.265
2001-10-11,2.246
2001-10-12,2.237
2001-10-13,2.251
2001-10-14,2.455
2001-10-15,4.87
2001-10-16,4.021
2001-10-17,3.143
2001-10-18,2.772
2001-10-19,2.622
2001-10-20,2.532
2001-10-21,2.469
2001-10-22,2.376
2001-10-23,2.339
2001-10-24,2.33
2001-10-25,2.438
2001-10-26,2.517
2001-10-27,2.415
2001-10-28,2.282
2001-10-29,2.265
2001-10-30,2.345
2001-10-31,2.265
2001-11-01,2.257
2001-11-02,2.237
2001-11-03,2.246
2001-11-04,2.237
2001-11-05,2.237
2001-11-06,2.407
2001-11-07,2.067
2001-11-08,2.067
2001-11-09,2.059
2001-11-10,2.064
2001-11-11,2.05
2001-11-12,2.027
2001-11-13,1.994
2001-11-14,1.971
2001-11-15,1.982
2001-11-16,1.951
2001-11-17,1.968
2001-11-18,1.931
2001-11-19,1.926
2001-11-20,1.917
2001-11-21,1.9
2001-11-22,1.897
2001-11-23,1.954
2001-11-24,2.175
2001-11-25,6.513
2001-11-26,13.819
2001-11-27,7.334
2001-11-28,5.069
2001-11-29,3.908
2001-11-30,5.465
2001-12-01,12.261
2001-12-02,8.127
2001-12-03,5.975
2001-12-04,4.729
2001-12-05,4.021
2001-12-06,3.568
2001-12-07,3.285
2001-12-08,3.143
2001-12-09,3.171
2001-12-10,4.672
2001-12-11,14.385
2001-12-12,13.281
2001-12-13,15.348
2001-12-14,37.095
2001-12-15,29.166
2001-12-16,15.574
2001-12-17,12.374
2001-12-18,19.907
2001-12-19,14.611
2001-12-20,11.383
2001-12-21,8.976
2001-12-22,7.646
2001-12-23,6.994
2001-12-24,8.665
2001-12-25,8.75
2001-12-26,7.872
2001-12-27,7.108
2001-12-28,6.485
2001-12-29,5.975
2001-12-30,5.465
2001-12-31,4.955
2002-01-01,4.644
2002-01-02,4.361
2002-01-03,4.276
2002-01-04,4.049
2002-01-05,3.766
2002-01-06,4.899
2002-01-07,7.674
2002-01-08,5.805
2002-01-09,4.955
2002-01-10,4.672
2002-01-11,4.701
2002-01-12,4.729
2002-01-13,4.502
2002-01-14,4.389
2002-01-15,4.191
2002-01-16,4.021
2002-01-17,3.823
2002-01-18,3.794
2002-01-19,18.406
2002-01-20,82.402
2002-01-21,33.414
2002-01-22,26.618
2002-01-23,35.679
2002-01-24,58.899
2002-01-25,177.263
2002-01-26,156.592
2002-01-27,29.733
2002-01-28,19.68
2002-01-29,16.027
2002-01-30,13.79
2002-01-31,12.091
2002-02-01,12.006
2002-02-02,12.205
2002-02-03,10.194
2002-02-04,9.599
2002-02-05,8.948
2002-02-06,9.599
2002-02-07,19.935
2002-02-08,18.802
2002-02-09,15.744
2002-02-10,13.507
2002-02-11,12.205
2002-02-12,10.647
2002-02-13,9.798
2002-02-14,9.033
2002-02-15,8.495
2002-02-16,7.929
2002-02-17,7.646
2002-02-18,7.079
2002-02-19,6.796
2002-02-20,7.277
2002-02-21,8.552
2002-02-22,7.108
2002-02-23,6.513
2002-02-24,6.258
2002-02-25,6.031
2002-02-26,5.947
2002-02-27,5.947
2002-02-28,5.522
2002-03-01,5.295
2002-03-02,5.635
2002-03-03,9.118
2002-03-04,10.675
2002-03-05,9.118
2002-03-06,7.9
2002-03-07,7.221
2002-03-08,6.711
2002-03-09,6.626
2002-03-10,7.419
2002-03-11,6.541
2002-03-12,7.9
2002-03-13,17.132
2002-03-14,19.595
2002-03-15,14.413
2002-03-16,12.006
2002-03-17,12.035
2002-03-18,10.449
2002-03-19,10.392
2002-03-20,11.412
2002-03-21,25.683
2002-03-22,21.238
2002-03-23,15.631
2002-03-24,12.912
2002-03-25,11.157
2002-03-26,10.506
2002-03-27,17.471
2002-03-28,11.667
2002-03-29,10.421
2002-03-30,52.952
2002-03-31,145.548
2002-04-01,80.42
2002-04-02,27.014
2002-04-03,19.68
2002-04-04,15.829
2002-04-05,13.366
2002-04-06,11.808
2002-04-07,10.704
2002-04-08,9.883
2002-04-09,9.684
2002-04-10,10.562
2002-04-11,9.571
2002-04-12,8.976
2002-04-13,9.175
2002-04-14,8.637
2002-04-15,8.269
2002-04-16,7.73
2002-04-17,7.277
2002-04-18,6.909
2002-04-19,6.569
2002-04-20,6.315
2002-04-21,6.06
2002-04-22,5.833
2002-04-23,5.522
2002-04-24,5.267
2002-04-25,6.711
2002-04-26,6.938
2002-04-27,5.833
2002-04-28,5.692
2002-04-29,5.437
2002-04-30,5.069
2002-05-01,11.298
2002-05-02,11.468
2002-05-03,17.273
2002-05-04,87.216
2002-05-05,136.487
2002-05-06,28.6
2002-05-07,15.574
2002-05-08,12.261
2002-05-09,10.421
2002-05-10,9.684
2002-05-11,9.146
2002-05-12,8.042
2002-05-13,9.061
2002-05-14,14.668
2002-05-15,9.203
2002-05-16,7.844
2002-05-17,7.108
2002-05-18,15.319
2002-05-19,15.857
2002-05-20,11.015
2002-05-21,9.005
2002-05-22,7.815
2002-05-23,7.079
2002-05-24,6.513
2002-05-25,6.088
2002-05-26,5.72
2002-05-27,5.465
2002-05-28,5.635
2002-05-29,5.805
2002-05-30,5.182
2002-05-31,5.493
2002-06-01,5.267
2002-06-02,4.644
2002-06-03,4.332
2002-06-04,7.362
2002-06-05,17.103
2002-06-06,14.073
2002-06-07,10.137
2002-06-08,7.306
2002-06-09,6.031
2002-06-10,5.125
2002-06-11,4.587
2002-06-12,4.191
2002-06-13,3.936
2002-06-14,3.794
2002-06-15,3.851
2002-06-16,3.964
2002-06-17,3.483
2002-06-18,3.256
2002-06-19,3.058
2002-06-20,2.945
2002-06-21,2.888
2002-06-22,3.002
2002-06-23,2.673
2002-06-24,2.58
2002-06-25,2.747
2002-06-26,2.82
2002-06-27,2.769
2002-06-28,2.639
2002-06-29,2.693
2002-06-30,2.973
2002-07-01,3.313
2002-07-02,3.341
2002-07-03,2.803
2002-07-04,2.517
2002-07-05,2.237
2002-07-06,2.237
2002-07-07,2.073
2002-07-08,1.96
2002-07-09,1.846
2002-07-10,1.781
2002-07-11,2.169
2002-07-12,2.28
2002-07-13,2.234
2002-07-14,4.106
2002-07-15,5.125
2002-07-16,3.54
2002-07-17,2.721
2002-07-18,2.265
2002-07-19,2.158
2002-07-20,2.144
2002-07-21,1.897
2002-07-22,1.756
2002-07-23,1.705
2002-07-24,1.753
2002-07-25,1.674
2002-07-26,1.62
2002-07-27,1.586
2002-07-28,1.608
2002-07-29,1.557
2002-07-30,1.557
2002-07-31,1.538
2002-08-01,1.549
2002-08-02,1.518
2002-08-03,1.492
2002-08-04,1.472
2002-08-05,1.416
2002-08-06,1.133
2002-08-07,1.133
2002-08-08,0.963
2002-08-09,0.85
2002-08-10,0.906
2002-08-11,0.991
2002-08-12,1.274
2002-08-13,1.274
2002-08-14,1.133
2002-08-15,1.133
2002-08-16,1.303
2002-08-17,2.478
2002-08-18,2.549
2002-08-19,2.396
2002-08-20,1.875
2002-08-21,1.546
2002-08-22,1.818
2002-08-23,1.422
2002-08-24,1.376
2002-08-25,1.359
2002-08-26,1.373
2002-08-27,3.2
2002-08-28,2.362
2002-08-29,1.577
2002-08-30,1.464
2002-08-31,1.526
2002-09-01,1.489
2002-09-02,1.458
2002-09-03,1.444
2002-09-04,1.359
2002-09-05,1.133
2002-09-06,0.991
2002-09-07,0.906
2002-09-08,0.878
2002-09-09,0.934
2002-09-10,0.878
2002-09-11,0.858
2002-09-12,0.833
2002-09-13,0.813
2002-09-14,0.841
2002-09-15,0.912
2002-09-16,0.954
2002-09-17,1.15
2002-09-18,1.501
2002-09-19,1.985
2002-09-20,2.37
2002-09-21,62.58
2002-09-22,21.747
2002-09-23,9.798
2002-09-24,4.984
2002-09-25,6.315
2002-09-26,26.221
2002-09-27,31.432
2002-09-28,22.484
2002-09-29,12.941
2002-09-30,8.127
2002-10-01,7.079
2002-10-02,6.06
2002-10-03,5.267
2002-10-04,4.672
2002-10-05,4.361
2002-10-06,4.248
2002-10-07,4.474
2002-10-08,4.361
2002-10-09,3.908
2002-10-10,3.455
2002-10-11,3.653
2002-10-12,4.021
2002-10-13,3.879
2002-10-14,3.398
2002-10-15,3.285
2002-10-16,6.4
2002-10-17,8.807
2002-10-18,6.796
2002-10-19,5.607
2002-10-20,4.786
2002-10-21,4.389
2002-10-22,4.304
2002-10-23,3.908
2002-10-24,3.625
2002-10-25,3.341
2002-10-26,3.256
2002-10-27,3.313
2002-10-28,4.899
2002-10-29,34.546
2002-10-30,37.945
2002-10-31,24.834
2002-11-01,13.734
2002-11-02,9.005
2002-11-03,7.249
2002-11-04,6.824
2002-11-05,8.665
2002-11-06,22.908
2002-11-07,20.133
2002-11-08,12.403
2002-11-09,9.288
2002-11-10,8.127
2002-11-11,21.124
2002-11-12,31.715
2002-11-13,26.873
2002-11-14,17.641
2002-11-15,15.348
2002-11-16,37.661
2002-11-17,30.582
2002-11-18,23.248
2002-11-19,16.707
2002-11-20,13.875
2002-11-21,23.107
2002-11-22,31.715
2002-11-23,23.843
2002-11-24,16.339
2002-11-25,12.403
2002-11-26,10.279
2002-11-27,9.826
2002-11-28,8.835
2002-11-29,7.9
2002-11-30,7.419
2002-12-01,6.683
2002-12-02,6.145
2002-12-03,5.89
2002-12-04,6.258
2002-12-05,32.564
2002-12-06,30.016
2002-12-07,18.831
2002-12-08,12.969
2002-12-09,10.251
2002-12-10,10.732
2002-12-11,36.246
2002-12-12,25.797
2002-12-13,27.864
2002-12-14,39.36
2002-12-15,30.016
2002-12-16,22.285
2002-12-17,16.282
2002-12-18,12.658
2002-12-19,12.12
2002-12-20,38.794
2002-12-21,32.281
2002-12-22,22.738
2002-12-23,16.254
2002-12-24,65.978
2002-12-25,97.127
2002-12-26,32.281
2002-12-27,25.06
2002-12-28,19.793
2002-12-29,15.829
2002-12-30,13.111
2002-12-31,11.468
2003-01-01,11.695
2003-01-02,11.213
2003-01-03,11.695
2003-01-04,11.412
2003-01-05,10.449
2003-01-06,9.401
2003-01-07,8.41
2003-01-08,7.815
2003-01-09,7.617
2003-01-10,7.9
2003-01-11,7.589
2003-01-12,6.824
2003-01-13,6.541
2003-01-14,6.4
2003-01-15,6.201
2003-01-16,5.918
2003-01-17,5.947
2003-01-18,5.493
2003-01-19,5.012
2003-01-20,5.295
2003-01-21,5.465
2003-01-22,5.748
2003-01-23,5.437
2003-01-24,5.125
2003-01-25,4.729
2003-01-26,5.097
2003-01-27,4.927
2003-01-28,4.389
2003-01-29,10.251
2003-01-30,28.6
2003-01-31,20.247
2003-02-01,13.252
2003-02-02,10.081
2003-02-03,8.637
2003-02-04,21.323
2003-02-05,19.086
2003-02-06,14.13
2003-02-07,30.299
2003-02-08,22.115
2003-02-09,15.461
2003-02-10,14.413
2003-02-11,12.459
2003-02-12,10.194
2003-02-13,9.26
2003-02-14,10.364
2003-02-15,31.432
2003-02-16,25.315
2003-02-17,26.589
2003-02-18,20.869
2003-02-19,15.716
2003-02-20,13.082
2003-02-21,17.726
2003-02-22,97.41
2003-02-23,176.13
2003-02-24,62.297
2003-02-25,29.449
2003-02-26,26.533
2003-02-27,66.828
2003-02-28,80.703
2003-03-01,36.529
2003-03-02,29.449
2003-03-03,24.437
2003-03-04,19.992
2003-03-05,17.245
2003-03-06,36.246
2003-03-07,30.299
2003-03-08,23.871
2003-03-09,19.737
2003-03-10,16.254
2003-03-11,13.932
2003-03-12,12.601
2003-03-13,11.893
2003-03-14,11.213
2003-03-15,10.449
2003-03-16,9.911
2003-03-17,9.911
2003-03-18,11.015
2003-03-19,13.394
2003-03-20,24.692
2003-03-21,15.716
2003-03-22,12.233
2003-03-23,10.76
2003-03-24,9.798
2003-03-25,9.146
2003-03-26,8.693
2003-03-27,8.41
2003-03-28,8.127
2003-03-29,8.07
2003-03-30,8.92
2003-03-31,8.07
2003-04-01,7.476
2003-04-02,7.249
2003-04-03,6.994
2003-04-04,6.881
2003-04-05,16.197
2003-04-06,19.482
2003-04-07,29.166
2003-04-08,28.883
2003-04-09,38.228
2003-04-10,45.307
2003-04-11,45.873
2003-04-12,31.998
2003-04-13,23.899
2003-04-14,17.528
2003-04-15,13.96
2003-04-16,11.95
2003-04-17,13.366
2003-04-18,17.896
2003-04-19,11.383
2003-04-20,9.769
2003-04-21,18.604
2003-04-22,21.776
2003-04-23,14.3
2003-04-24,11.751
2003-04-25,12.431
2003-04-26,11.27
2003-04-27,9.656
2003-04-28,8.693
2003-04-29,8.155
2003-04-30,8.184
2003-05-01,15.178
2003-05-02,11.27
2003-05-03,9.401
2003-05-04,8.269
2003-05-05,17.868
2003-05-06,100.525
2003-05-07,393.604
2003-05-08,342.633
2003-05-09,97.693
2003-05-10,31.432
2003-05-11,29.449
2003-05-12,27.439
2003-05-13,19.737
2003-05-14,16.084
2003-05-15,14.527
2003-05-16,13.196
2003-05-17,15.886
2003-05-18,37.661
2003-05-19,29.166
2003-05-20,20.303
2003-05-21,24.664
2003-05-22,156.875
2003-05-23,168.768
2003-05-24,43.042
2003-05-25,26.901
2003-05-26,21.832
2003-05-27,17.273
2003-05-28,14.357
2003-05-29,12.658
2003-05-30,11.44
